playerID,year,tmID,stint,fouls_per_game,fouls_per_36,disqualifications,assist_to_turnover,turnovers_per_game,turnovers_per_36,assists_per_game,assists_per_36,positive_actions,positive_actions_per_game,in_team_fouls_pct,in_team_to_pct,in_team_ast_pct,in_team_dq_pct,is_kpsa
fordch01w,9,DET,0,2.9166666666666665,3.956043956043956,0,0.9166666666666666,0.9583333333333334,1.2998430141287285,0.9166666666666666,1.2433281004709575,263,10.958333333333334,0.09655172413793103,0.04627766599597585,0.03636363636363636,0.0,0
fordch01w,10,DET,0,3.6206896551724137,5.006622516556291,1,0.5,1.6896551724137931,2.3364238410596023,0.8620689655172413,1.1920529801324504,281,9.689655172413794,0.13689700130378096,0.08957952468007313,0.043402777777777776,0.1,0
fordki01w,1,MIA,0,2.3214285714285716,5.518867924528301,1,0.75,0.9642857142857143,2.292452830188679,0.75,1.7830188679245285,116,4.142857142857143,0.09180790960451977,0.05142857142857143,0.05048076923076923,0.16666666666666666,0
fordki01w,2,MIA,0,1.4333333333333333,3.918987341772152,0,1.105263157894737,0.6,1.6405063291139241,0.7,1.9139240506329114,108,3.6,0.07131011608623548,0.0400890868596882,0.04487179487179487,0.0,0
fordst01w,2,NYL,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0
fordst01w,3,SAC,0,0.2,3.0,0,0.5,0.2,3.0,0.2,3.0,3,0.6,0.0014792899408284023,0.002188183807439825,0.001996007984031936,0.0,0
fowlesy01w,9,CHI,0,1.8823529411764706,2.6790697674418604,1,0.13157894736842105,2.176470588235294,3.0976744186046514,0.29411764705882354,0.41860465116279066,187,11.0,0.05,0.07034220532319392,0.009107468123861567,0.2,0
fowlesy01w,10,CHI,0,3.0,3.7456647398843934,1,0.24675324675324675,3.1666666666666665,3.953757225433526,0.7916666666666666,0.9884393063583815,263,10.958333333333334,0.1188118811881188,0.1425891181988743,0.03564727954971857,0.3333333333333333,0
francde01w,1,NYL,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
frankaq01w,9,SAC,0,1.2941176470588236,4.512820512820513,0,2.185185185185185,0.7647058823529411,2.6666666666666665,1.7352941176470589,6.051282051282051,121,3.5588235294117645,0.06367583212735166,0.044293015332197615,0.12447257383966245,0.0,0
frankaq01w,10,SEA,0,1.0,3.6,0,0.5,0.5,1.8,0.5,1.8,4,2.0,0.0028129395218002813,0.0017985611510791368,0.00186219739292365,0.0,0
