playerID,year,tmID,stint,pos,won_mvp,GP,GS,minutes,points,rebounds,assists,steals,blocks,turnovers,PF,ppg,rpg,apg,spg,bpg,mpg,topg,fgMade,fgAttempted,fg_pct,ftMade,ftAttempted,ft_pct,threeMade,threeAttempted,three_pct,usage_rate,true_shooting,ast_to_ratio,per_approx,made_playoffs,PostGP,PostPoints,PostRebounds,PostAssists,playoff_ppg,playoff_rpg,playoff_apg,prev_ppg,prev_rpg,prev_apg,prev_per_approx,prev_fg_pct,prev_true_shooting,ppg_improvement,rpg_improvement,apg_improvement,per_approx_improvement,years_experience,won,lost,team_win_pct,playoff,rank,confID,o_pts,d_pts,team_point_diff,height,weight
currimo01w,8,WAS,2,F,0,31,22,771,325,121,54,23,7,47,92,10.483870967741936,3.903225806451613,1.7419354838709677,0.7419354838709677,0.22580645161290322,24.870967741935484,1.5161290322580645,98,214,0.45794392523364486,117,148,0.7905405405405406,12,30,0.4,0.4229831387808042,0.5821868730295213,1.148936170212766,10.838709677419354,0,0,0,0,0,0.0,0.0,0.0,14.5,6.0,2.0,9.5,0.2962962962962963,0.431547619047619,-4.016129032258064,-2.096774193548387,-0.25806451612903225,1.338709677419354,2,16,18,0.47058823529411764,N,5,EA,2585,2639,-54,72.0,177
currimo01w,9,WAS,0,F,0,34,34,972,403,141,86,30,12,87,121,11.852941176470589,4.147058823529412,2.5294117647058822,0.8823529411764706,0.35294117647058826,28.58823529411765,2.5588235294117645,135,337,0.40059347181008903,109,132,0.8257575757575758,24,64,0.375,0.4959670781893004,0.510023286423003,0.9885057471264368,10.588235294117647,0,0,0,0,0,0.0,0.0,0.0,10.483870967741936,3.903225806451613,1.7419354838709677,10.838709677419354,0.45794392523364486,0.5821868730295213,1.3690702087286528,0.24383301707779914,0.7874762808349145,-0.25047438330170735,3,10,24,0.29411764705882354,N,6,EA,2368,2601,-233,72.0,177
currimo01w,10,WAS,0,F,0,34,34,728,278,146,61,29,14,57,83,8.176470588235293,4.294117647058823,1.7941176470588236,0.8529411764705882,0.4117647058823529,21.41176470588235,1.6764705882352942,78,217,0.35944700460829493,102,127,0.8031496062992126,20,52,0.38461538461538464,0.4531318681318681,0.5093814130753445,1.0701754385964912,9.029411764705882,1,2,10,15,1,5.0,7.5,0.5,11.852941176470589,4.147058823529412,2.5294117647058822,10.588235294117647,0.40059347181008903,0.510023286423003,-3.6764705882352953,0.14705882352941124,-0.7352941176470587,-1.5588235294117645,4,16,18,0.47058823529411764,Y,4,EA,2585,2622,-37,72.0,177
curryed01w,4,PHO,0,G,0,20,0,205,33,11,24,9,0,15,25,1.65,0.55,1.2,0.45,0.0,10.25,0.75,13,35,0.37142857142857144,2,3,0.6666666666666666,5,22,0.22727272727272727,0.25034146341463415,0.45429515418502203,1.6,1.95,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,0,8,26,0.23529411764705882,N,7,WE,2097,2270,-173,64.0,138
curryed01w,6,LAS,0,G,0,13,0,113,23,11,12,7,1,10,16,1.7692307692307692,0.8461538461538461,0.9230769230769231,0.5384615384615384,0.07692307692307693,8.692307692307692,0.7692307692307693,7,23,0.30434782608695654,3,6,0.5,6,16,0.375,0.3153982300884956,0.4485179407176287,1.2,1.9230769230769231,1,2,0,1,1,0.0,0.5,0.5,1.65,0.55,1.2,1.95,0.37142857142857144,0.45429515418502203,0.11923076923076925,0.2961538461538461,-0.2769230769230768,-0.026923076923076827,1,17,17,0.5,Y,4,WE,2326,2345,-19,64.0,138
dalesst01w,3,WAS,0,G-F,0,31,28,805,303,81,84,16,4,68,79,9.774193548387096,2.6129032258064515,2.7096774193548385,0.5161290322580645,0.12903225806451613,25.967741935483872,2.193548387096774,93,230,0.4043478260869565,74,100,0.74,43,109,0.3944954128440367,0.4248447204968944,0.5529197080291971,1.2352941176470589,8.290322580645162,1,5,38,8,16,7.6,1.6,3.2,,,,,,,,,,,0,17,15,0.53125,Y,3,EA,2135,2116,19,72.0,155
dalesst01w,4,WAS,0,G-F,0,34,31,998,340,101,114,29,12,72,97,10.0,2.9705882352941178,3.3529411764705883,0.8529411764705882,0.35294117647058826,29.352941176470587,2.1176470588235294,122,298,0.40939597315436244,39,55,0.7090909090909091,57,160,0.35625,0.3949899799599198,0.5276225946617008,1.5833333333333333,9.764705882352942,0,0,0,0,0,0.0,0.0,0.0,9.774193548387096,2.6129032258064515,2.7096774193548385,8.290322580645162,0.4043478260869565,0.5529197080291971,0.2258064516129039,0.35768500948766624,0.6432637571157498,1.47438330170778,1,9,25,0.2647058823529412,N,7,EA,2330,2498,-168,72.0,155
dalesst01w,5,WAS,0,G-F,0,31,26,782,254,64,78,20,3,37,61,8.193548387096774,2.064516129032258,2.5161290322580645,0.6451612903225806,0.0967741935483871,25.225806451612904,1.1935483870967742,87,228,0.3815789473684211,40,55,0.7272727272727273,40,119,0.33613445378151263,0.36982097186700763,0.5035685963521015,2.108108108108108,7.290322580645161,1,3,27,15,5,9.0,5.0,1.6666666666666667,10.0,2.9705882352941178,3.3529411764705883,9.764705882352942,0.40939597315436244,0.5276225946617008,-1.806451612903226,-0.9060721062618597,-0.8368121442125238,-2.474383301707781,2,17,17,0.5,Y,4,EA,2325,2384,-59,72.0,155
dalesst01w,7,CHI,0,G-F,0,23,16,454,161,27,40,9,1,32,39,7.0,1.173913043478261,1.7391304347826086,0.391304347826087,0.043478260869565216,19.73913043478261,1.391304347826087,52,147,0.35374149659863946,32,46,0.6956521739130435,25,81,0.30864197530864196,0.4388546255506608,0.4813441760344415,1.25,4.217391304347826,0,0,0,0,0,0.0,0.0,0.0,8.193548387096774,2.064516129032258,2.5161290322580645,7.290322580645161,0.3815789473684211,0.5035685963521015,-1.193548387096774,-0.890603085553997,-0.7769985974754559,-3.072931276297335,3,5,29,0.14705882352941177,N,7,EA,2322,2687,-365,72.0,155
dalesst01w,8,CHI,0,G-F,0,31,30,845,319,55,83,20,0,57,53,10.290322580645162,1.7741935483870968,2.6774193548387095,0.6451612903225806,0.0,27.258064516129032,1.8387096774193548,109,314,0.3471337579617834,33,39,0.8461538461538461,68,201,0.3383084577114428,0.45936094674556216,0.4816402947215847,1.456140350877193,6.741935483870968,0,0,0,0,0,0.0,0.0,0.0,7.0,1.173913043478261,1.7391304347826086,4.217391304347826,0.35374149659863946,0.4813441760344415,3.290322580645162,0.6002805049088358,0.9382889200561009,2.524544179523142,4,14,20,0.4117647058823529,N,6,EA,2525,2611,-86,72.0,155
daleygr01w,1,MIN,0,G,0,30,4,577,173,72,57,12,0,50,49,5.766666666666667,2.4,1.9,0.4,0.0,19.233333333333334,1.6666666666666667,57,147,0.3877551020408163,42,65,0.6461538461538462,17,56,0.30357142857142855,0.39098786828422877,0.4925968109339408,1.14,5.033333333333333,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,0,15,17,0.46875,N,6,WE,2193,2188,5,66.0,147
daleygr01w,2,NYL,0,G,0,15,0,66,25,8,10,8,1,7,12,1.6666666666666667,0.5333333333333333,0.6666666666666666,0.5333333333333333,0.06666666666666667,4.4,0.4666666666666667,10,21,0.47619047619047616,5,9,0.5555555555555556,0,5,0.0,0.48424242424242425,0.500801282051282,1.4285714285714286,2.0,1,1,0,0,0,0.0,0.0,0.0,5.766666666666667,2.4,1.9,5.033333333333333,0.3877551020408163,0.4925968109339408,-4.1,-1.8666666666666667,-1.2333333333333334,-3.033333333333333,1,21,11,0.65625,Y,2,EA,2162,2082,80,66.0,147
daleygr01w,3,HOU,0,G,0,23,4,185,63,23,16,3,1,17,15,2.739130434782609,1.0,0.6956521739130435,0.13043478260869565,0.043478260869565216,8.043478260869565,0.7391304347826086,16,37,0.43243243243243246,29,47,0.6170212765957447,2,8,0.25,0.4036756756756757,0.5461165048543689,0.9411764705882353,2.1739130434782608,1,1,2,2,0,2.0,2.0,0.0,1.6666666666666667,0.5333333333333333,0.6666666666666666,2.0,0.47619047619047616,0.500801282051282,1.0724637681159421,0.4666666666666667,0.02898550724637683,0.17391304347826075,2,24,8,0.75,Y,2,WE,2072,1892,180,66.0,147
daleygr01w,4,PHO,0,G,0,3,0,28,2,2,3,0,1,3,2,0.6666666666666666,0.6666666666666666,1.0,0.0,0.3333333333333333,9.333333333333334,1.0,1,5,0.2,0,0,0.0,0,2,0.0,0.2857142857142857,0.2,1.0,0.3333333333333333,0,0,0,0,0,0.0,0.0,0.0,2.739130434782609,1.0,0.6956521739130435,2.1739130434782608,0.43243243243243246,0.5461165048543689,-2.0724637681159424,-0.33333333333333337,0.30434782608695654,-1.8405797101449275,3,8,26,0.23529411764705882,N,7,WE,2097,2270,-173,66.0,147
darlihe01w,1,CLE,0,G,0,32,0,556,155,63,65,37,5,67,52,4.84375,1.96875,2.03125,1.15625,0.15625,17.375,2.09375,47,150,0.31333333333333335,48,65,0.7384615384615385,13,38,0.34210526315789475,0.44172661870503593,0.43393057110862265,0.9701492537313433,4.3125,1,6,33,20,13,5.5,3.3333333333333335,2.1666666666666665,,,,,,,,,,,0,17,15,0.53125,Y,2,EA,2185,2122,63,66.0,164
darlihe01w,2,CLE,0,G,0,32,32,778,196,76,109,34,4,70,59,6.125,2.375,3.40625,1.0625,0.125,24.3125,2.1875,59,166,0.35542168674698793,55,72,0.7638888888888888,23,70,0.32857142857142857,0.3440616966580977,0.49575070821529743,1.5571428571428572,7.03125,1,3,18,11,19,6.0,3.6666666666666665,6.333333333333333,4.84375,1.96875,2.03125,4.3125,0.31333333333333335,0.43393057110862265,1.28125,0.40625,1.375,2.71875,1,22,10,0.6875,Y,1,EA,2004,1788,216,66.0,164
darlihe01w,4,CLE,0,G,0,34,34,832,141,87,128,39,6,74,87,4.147058823529412,2.5588235294117645,3.764705882352941,1.1470588235294117,0.17647058823529413,24.470588235294116,2.176470588235294,44,143,0.3076923076923077,30,41,0.7317073170731707,23,71,0.323943661971831,0.2825,0.437779433681073,1.7297297297297298,6.382352941176471,1,3,9,12,13,3.0,4.0,4.333333333333333,6.125,2.375,3.40625,7.03125,0.35542168674698793,0.49575070821529743,-1.9779411764705879,0.1838235294117645,0.3584558823529411,-0.648897058823529,2,17,17,0.5,Y,4,EA,2229,2210,19,66.0,164
darlihe01w,5,MIN,0,G,0,33,22,707,140,67,115,30,4,74,83,4.242424242424242,2.0303030303030303,3.484848484848485,0.9090909090909091,0.12121212121212122,21.424242424242426,2.242424242424242,43,130,0.33076923076923076,42,63,0.6666666666666666,12,55,0.21818181818181817,0.32775106082036776,0.443824499112351,1.554054054054054,5.2727272727272725,1,2,7,3,3,3.5,1.5,1.5,4.147058823529412,2.5588235294117645,3.764705882352941,6.382352941176471,0.3076923076923077,0.437779433681073,0.09536541889483008,-0.5285204991087342,-0.27985739750445626,-1.1096256684491985,3,18,16,0.5294117647058824,Y,3,WE,2165,2190,-25,66.0,164
darlihe01w,6,CHA,0,G,0,31,11,600,107,47,83,41,0,51,73,3.4516129032258065,1.5161290322580645,2.6774193548387095,1.3225806451612903,0.0,19.35483870967742,1.6451612903225807,27,88,0.3068181818181818,43,58,0.7413793103448276,10,32,0.3125,0.27419999999999994,0.4712825933756166,1.6274509803921569,4.870967741935484,0,0,0,0,0,0.0,0.0,0.0,4.242424242424242,2.0303030303030303,3.484848484848485,5.2727272727272725,0.33076923076923076,0.443824499112351,-0.7908113391984357,-0.5141739980449658,-0.8074291300097753,-0.4017595307917885,4,6,28,0.17647058823529413,N,6,EA,2095,2335,-240,66.0,164
darlihe01w,7,CHA,0,G,0,29,29,607,158,59,82,35,3,73,76,5.448275862068965,2.0344827586206895,2.8275862068965516,1.206896551724138,0.10344827586206896,20.93103448275862,2.5172413793103448,51,138,0.3695652173913043,38,55,0.6909090909090909,18,47,0.3829787234042553,0.3874794069192751,0.4870530209617756,1.1232876712328768,5.517241379310345,0,0,0,0,0,0.0,0.0,0.0,3.4516129032258065,1.5161290322580645,2.6774193548387095,4.870967741935484,0.3068181818181818,0.4712825933756166,1.9966629588431588,0.518353726362625,0.15016685205784208,0.6462736373748612,5,11,23,0.3235294117647059,N,6,EA,2456,2571,-115,66.0,164
darlihe01w,8,SAS,0,G,0,33,19,684,134,69,103,45,1,53,84,4.0606060606060606,2.090909090909091,3.121212121212121,1.3636363636363635,0.030303030303030304,20.727272727272727,1.606060606060606,46,120,0.38333333333333336,27,35,0.7714285714285715,15,41,0.36585365853658536,0.2754385964912281,0.49483013293943867,1.9433962264150944,6.575757575757576,1,5,42,17,19,8.4,3.4,3.8,5.448275862068965,2.0344827586206895,2.8275862068965516,5.517241379310345,0.3695652173913043,0.4870530209617756,-1.3876698014629048,0.056426332288401326,0.2936259143155695,1.058516196447231,6,20,14,0.5882352941176471,Y,2,WE,2517,2484,33,66.0,164
darlihe01w,9,SAS,0,G,0,31,14,580,108,73,54,33,3,45,67,3.4838709677419355,2.3548387096774195,1.7419354838709677,1.064516129032258,0.0967741935483871,18.70967741935484,1.4516129032258065,33,123,0.2682926829268293,30,38,0.7894736842105263,12,60,0.2,0.31848275862068964,0.3864872602347552,1.2,4.129032258064516,1,6,12,7,5,2.0,1.1666666666666667,0.8333333333333334,4.0606060606060606,2.090909090909091,3.121212121212121,6.575757575757576,0.38333333333333336,0.49483013293943867,-0.576735092864125,0.26392961876832866,-1.3792766373411534,-2.44672531769306,7,24,10,0.7058823529411765,Y,1,WE,2546,2418,128,66.0,164
darlihe01w,10,SAS,0,G,0,34,13,642,104,61,100,30,5,40,79,3.0588235294117645,1.7941176470588236,2.9411764705882355,0.8823529411764706,0.14705882352941177,18.88235294117647,1.1764705882352942,27,109,0.24770642201834864,37,55,0.6727272727272727,13,44,0.29545454545454547,0.26978193146417445,0.3903903903903904,2.5,4.705882352941177,1,3,4,4,3,1.3333333333333333,1.3333333333333333,1.0,3.4838709677419355,2.3548387096774195,1.7419354838709677,4.129032258064516,0.2682926829268293,0.3864872602347552,-0.425047438330171,-0.5607210626185959,1.1992409867172678,0.5768500948766606,8,15,19,0.4411764705882353,Y,4,WE,2615,2661,-46,66.0,164
davenje01w,8,NYL,0,C,0,33,13,382,176,88,9,7,29,44,65,5.333333333333333,2.6666666666666665,0.2727272727272727,0.21212121212121213,0.8787878787878788,11.575757575757576,1.3333333333333333,61,137,0.44525547445255476,54,66,0.8181818181818182,0,1,0.0,0.5498429319371727,0.5299927728258251,0.20454545454545456,5.363636363636363,1,2,3,3,0,1.5,1.5,0.0,,,,,,,,,,,0,16,18,0.47058823529411764,Y,4,EA,2413,2501,-88,77.0,215
davenje01w,9,NYL,0,C,0,14,3,154,65,40,4,4,10,18,27,4.642857142857143,2.857142857142857,0.2857142857142857,0.2857142857142857,0.7142857142857143,11.0,1.2857142857142858,28,59,0.4745762711864407,9,15,0.6,0,0,0.0,0.5428571428571428,0.49542682926829273,0.2222222222222222,4.857142857142857,1,4,10,5,0,2.5,1.25,0.0,5.333333333333333,2.6666666666666665,0.2727272727272727,5.363636363636363,0.44525547445255476,0.5299927728258251,-0.6904761904761898,0.1904761904761907,0.012987012987012991,-0.5064935064935066,1,19,15,0.5588235294117647,Y,3,EA,2573,2538,35,77.0,215
davenje01w,10,IND,0,C,0,27,0,181,72,40,6,7,14,21,38,2.6666666666666665,1.4814814814814814,0.2222222222222222,0.25925925925925924,0.5185185185185185,6.703703703703703,0.7777777777777778,29,55,0.5272727272727272,14,20,0.7,0,0,0.0,0.4685082872928177,0.5642633228840126,0.2857142857142857,3.185185185185185,1,9,37,11,3,4.111111111111111,1.2222222222222223,0.3333333333333333,4.642857142857143,2.857142857142857,0.2857142857142857,4.857142857142857,0.4745762711864407,0.49542682926829273,-1.9761904761904767,-1.3756613756613758,-0.06349206349206349,-1.6719576719576716,2,22,12,0.6470588235294118,Y,1,EA,2606,2501,105,77.0,215
davisbr01w,7,LAS,0,G,0,14,0,118,41,13,8,5,1,5,11,2.9285714285714284,0.9285714285714286,0.5714285714285714,0.35714285714285715,0.07142857142857142,8.428571428571429,0.35714285714285715,14,53,0.2641509433962264,6,10,0.6,7,33,0.21212121212121213,0.5288135593220339,0.35714285714285715,1.6,1.4285714285714286,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,0,25,9,0.7352941176470589,Y,1,WE,2575,2476,99,72.0,172
davisde01w,8,HOU,0,G,0,3,0,19,6,0,0,0,0,5,2,2.0,0.0,0.0,0.0,0.0,6.333333333333333,1.6666666666666667,2,6,0.3333333333333333,0,0,0.0,2,3,0.6666666666666666,0.5789473684210527,0.5,0.0,-1.0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,0,13,21,0.38235294117647056,N,5,WE,2510,2628,-118,67.0,138
davista02w,10,DET,0,G,0,1,0,4,2,2,0,0,0,0,0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,1,5,0.2,0,1,0.0,0,3,0.0,1.36,0.1838235294117647,0.0,-1.0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,0,18,16,0.5294117647058824,Y,3,EA,2652,2644,8,71.0,0
deforan01w,1,DET,0,G,0,27,10,433,145,47,47,27,4,33,34,5.37037037037037,1.7407407407407407,1.7407407407407407,1.0,0.14814814814814814,16.037037037037038,1.2222222222222223,51,126,0.40476190476190477,25,32,0.78125,18,56,0.32142857142857145,0.39972286374133953,0.5175613934894345,1.4242424242424243,5.7407407407407405,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,0,14,18,0.4375,N,5,EA,2331,2426,-95,70.0,160
deforan01w,4,PHO,0,G,0,34,27,1065,405,105,72,51,12,53,61,11.911764705882353,3.088235294117647,2.1176470588235294,1.5,0.35294117647058826,31.323529411764707,1.5588235294117647,147,357,0.4117647058823529,50,69,0.7246376811594203,61,148,0.41216216216216217,0.4134835680751174,0.5227695167286245,1.3584905660377358,10.676470588235293,0,0,0,0,0,0.0,0.0,0.0,5.37037037037037,1.7407407407407407,1.7407407407407407,5.7407407407407405,0.40476190476190477,0.5175613934894345,6.541394335511983,1.3474945533769065,0.37690631808278874,4.935729847494553,1,8,26,0.23529411764705882,N,7,WE,2097,2270,-173,70.0,160
deforan01w,5,PHO,0,G,0,34,34,1152,488,123,107,51,8,68,51,14.352941176470589,3.6176470588235294,3.1470588235294117,1.5,0.23529411764705882,33.88235294117647,2.0,165,396,0.4166666666666667,88,102,0.8627450980392157,70,181,0.3867403314917127,0.4417361111111111,0.5534385773906733,1.5735294117647058,13.647058823529411,0,0,0,0,0,0.0,0.0,0.0,11.911764705882353,3.088235294117647,2.1176470588235294,10.676470588235293,0.4117647058823529,0.5227695167286245,2.4411764705882355,0.5294117647058822,1.0294117647058822,2.9705882352941178,2,17,17,0.5,N,5,WE,2300,2235,65,70.0,160
deforan01w,6,PHO,0,G,0,33,33,1131,433,114,80,41,7,81,66,13.121212121212121,3.4545454545454546,2.4242424242424243,1.2424242424242424,0.21212121212121213,34.27272727272727,2.4545454545454546,142,364,0.3901098901098901,102,120,0.85,47,144,0.3263888888888889,0.44014146772767465,0.5194337811900192,0.9876543209876543,10.727272727272727,0,0,0,0,0,0.0,0.0,0.0,14.352941176470589,3.6176470588235294,3.1470588235294117,13.647058823529411,0.4166666666666667,0.5534385773906733,-1.2317290552584677,-0.16310160427807485,-0.7228163992869874,-2.9197860962566846,3,16,18,0.47058823529411764,N,5,WE,2361,2354,7,70.0,160
deforan01w,7,IND,0,G,0,34,34,1001,348,146,76,39,9,55,58,10.235294117647058,4.294117647058823,2.235294117647059,1.1470588235294117,0.2647058823529412,29.441176470588236,1.6176470588235294,123,313,0.3929712460063898,54,66,0.8181818181818182,48,127,0.3779527559055118,0.39664335664335665,0.5087124312945854,1.3818181818181818,10.617647058823529,1,2,12,7,3,6.0,3.5,1.5,13.121212121212121,3.4545454545454546,2.4242424242424243,10.727272727272727,0.3901098901098901,0.5194337811900192,-2.885918003565063,0.8395721925133688,-0.18894830659536543,-0.10962566844919763,4,21,13,0.6176470588235294,Y,3,EA,2435,2316,119,70.0,160
deforan01w,8,IND,0,G,0,34,34,795,296,111,52,26,4,46,36,8.705882352941176,3.264705882352941,1.5294117647058822,0.7647058823529411,0.11764705882352941,23.38235294117647,1.3529411764705883,112,268,0.417910447761194,29,32,0.90625,43,105,0.4095238095238095,0.41267924528301886,0.5246738513896767,1.1304347826086956,8.352941176470589,1,6,101,22,6,16.833333333333332,3.6666666666666665,1.0,10.235294117647058,4.294117647058823,2.235294117647059,10.617647058823529,0.3929712460063898,0.5087124312945854,-1.5294117647058822,-1.0294117647058822,-0.7058823529411766,-2.2647058823529402,5,21,13,0.6176470588235294,Y,2,EA,2480,2370,110,70.0,160
deforan01w,9,MIN,0,G,0,34,34,847,288,103,59,27,5,31,52,8.470588235294118,3.0294117647058822,1.7352941176470589,0.7941176470588235,0.14705882352941177,24.91176470588235,0.9117647058823529,106,271,0.39114391143911437,29,38,0.7631578947368421,47,129,0.3643410852713178,0.37629279811098,0.5004865841790629,1.903225806451613,8.147058823529411,0,0,0,0,0,0.0,0.0,0.0,8.705882352941176,3.264705882352941,1.5294117647058822,8.352941176470589,0.417910447761194,0.5246738513896767,-0.235294117647058,-0.23529411764705888,0.20588235294117663,-0.20588235294117752,6,16,18,0.47058823529411764,N,7,WE,2767,2721,46,70.0,160
deforan01w,10,DET,0,G,0,7,7,113,10,20,10,4,0,7,7,1.4285714285714286,2.857142857142857,1.4285714285714286,0.5714285714285714,0.0,16.142857142857142,1.0,5,18,0.2777777777777778,0,0,0.0,0,4,0.0,0.22123893805309736,0.2777777777777778,1.4285714285714286,3.4285714285714284,0,0,0,0,0,0.0,0.0,0.0,8.470588235294118,3.0294117647058822,1.7352941176470589,8.147058823529411,0.39114391143911437,0.5004865841790629,-7.042016806722689,-0.17226890756302504,-0.3067226890756303,-4.718487394957982,7,18,16,0.5294117647058824,Y,3,EA,2652,2644,8,70.0,160
derevje01w,5,CON,0,G,0,23,0,140,19,9,14,8,0,10,20,0.8260869565217391,0.391304347826087,0.6086956521739131,0.34782608695652173,0.0,6.086956521739131,0.43478260869565216,7,26,0.2692307692307692,2,2,1.0,3,12,0.25,0.2634285714285714,0.35342261904761907,1.4,0.9130434782608695,1,1,0,0,0,0.0,0.0,0.0,,,,,,,,,,,0,18,16,0.5294117647058824,Y,1,EA,2335,2304,31,70.0,140
derevje01w,6,CON,0,G,0,34,1,359,24,30,40,11,2,26,47,0.7058823529411765,0.8823529411764706,1.1764705882352942,0.3235294117647059,0.058823529411764705,10.558823529411764,0.7647058823529411,8,22,0.36363636363636365,7,16,0.4375,1,7,0.14285714285714285,0.15331476323119778,0.4132231404958678,1.5384615384615385,1.7058823529411764,1,8,6,4,14,0.75,0.5,1.75,0.8260869565217391,0.391304347826087,0.6086956521739131,0.9130434782608695,0.2692307692307692,0.35342261904761907,-0.12020460358056262,0.4910485933503836,0.5677749360613811,0.7928388746803069,1,26,8,0.7647058823529411,Y,1,EA,2474,2244,230,70.0,140
derevje01w,7,PHO,0,G,0,31,8,467,96,57,68,23,7,25,42,3.096774193548387,1.8387096774193548,2.193548387096774,0.7419354838709677,0.22580645161290322,15.064516129032258,0.8064516129032258,38,75,0.5066666666666667,16,26,0.6153846153846154,4,15,0.26666666666666666,0.23862955032119915,0.5552984729291994,2.72,5.774193548387097,0,0,0,0,0,0.0,0.0,0.0,0.7058823529411765,0.8823529411764706,1.1764705882352942,1.7058823529411764,0.36363636363636365,0.4132231404958678,2.3908918406072104,0.9563567362428842,1.0170777988614799,4.06831119544592,2,18,16,0.5294117647058824,N,5,WE,2960,2879,81,70.0,140
derevje01w,8,PHO,0,G,0,23,0,200,36,23,24,6,1,16,18,1.565217391304348,1.0,1.0434782608695652,0.2608695652173913,0.043478260869565216,8.695652173913043,0.6956521739130435,13,30,0.43333333333333335,9,11,0.8181818181818182,1,10,0.1,0.25420000000000004,0.5166475315729047,1.5,2.391304347826087,1,1,0,0,0,0.0,0.0,0.0,3.096774193548387,1.8387096774193548,2.193548387096774,5.774193548387097,0.5066666666666667,0.5552984729291994,-1.5315568022440391,-0.8387096774193548,-1.1500701262272088,-3.38288920056101,3,23,11,0.6764705882352942,Y,1,WE,3025,2904,121,70.0,140
derevje01w,9,PHO,0,G,0,17,0,145,14,17,27,2,4,10,17,0.8235294117647058,1.0,1.588235294117647,0.11764705882352941,0.23529411764705882,8.529411764705882,0.5882352941176471,5,19,0.2631578947368421,3,4,0.75,1,8,0.125,0.21213793103448278,0.33718689788053946,2.7,2.2941176470588234,0,0,0,0,0,0.0,0.0,0.0,1.565217391304348,1.0,1.0434782608695652,2.391304347826087,0.43333333333333335,0.5166475315729047,-0.741687979539642,0.0,0.5447570332480818,-0.09718670076726355,4,16,18,0.47058823529411764,N,6,WE,3010,3009,1,70.0,140
desouer01w,3,LAS,0,F-C,0,11,0,41,12,14,2,3,0,6,14,1.0909090909090908,1.2727272727272727,0.18181818181818182,0.2727272727272727,0.0,3.727272727272727,0.5454545454545454,5,14,0.35714285714285715,2,10,0.2,0,0,0.0,0.5951219512195122,0.32608695652173914,0.3333333333333333,0.7272727272727273,1,1,3,1,0,3.0,1.0,0.0,,,,,,,,,,,0,25,7,0.78125,Y,1,WE,2452,2235,217,77.0,190
desouer01w,8,CON,0,F-C,0,32,2,391,136,97,14,7,29,35,55,4.25,3.03125,0.4375,0.21875,0.90625,12.21875,1.09375,63,118,0.5338983050847458,10,21,0.47619047619047616,0,0,0.0,0.4149360613810742,0.534423137378183,0.4,5.6875,1,1,0,0,1,0.0,0.0,1.0,1.0909090909090908,1.2727272727272727,0.18181818181818182,0.7272727272727273,0.35714285714285715,0.32608695652173914,3.159090909090909,1.7585227272727273,0.2556818181818182,4.9602272727272725,1,18,16,0.5294117647058824,Y,3,EA,2675,2593,82,77.0,190
desouer01w,9,ATL,0,F-C,0,12,8,277,112,79,8,17,21,20,48,9.333333333333334,6.583333333333333,0.6666666666666666,1.4166666666666667,1.75,23.083333333333332,1.6666666666666667,48,82,0.5853658536585366,16,26,0.6153846153846154,0,0,0.0,0.4095306859205776,0.5993150684931507,0.4,14.416666666666666,0,0,0,0,0,0.0,0.0,0.0,4.25,3.03125,0.4375,5.6875,0.5338983050847458,0.534423137378183,5.083333333333334,3.552083333333333,0.22916666666666663,8.729166666666666,2,4,30,0.11764705882352941,N,7,EA,2534,2879,-345,77.0,190
desouer01w,10,ATL,0,F-C,0,34,34,928,402,309,38,32,44,70,117,11.823529411764707,9.088235294117647,1.1176470588235294,0.9411764705882353,1.2941176470588236,27.294117647058822,2.0588235294117645,170,322,0.5279503105590062,62,95,0.6526315789473685,0,0,0.0,0.4674568965517242,0.5525013743815282,0.5428571428571428,16.764705882352942,1,2,23,14,2,11.5,7.0,1.0,9.333333333333334,6.583333333333333,0.6666666666666666,14.416666666666666,0.5853658536585366,0.5993150684931507,2.4901960784313726,2.5049019607843137,0.4509803921568628,2.348039215686276,3,18,16,0.5294117647058824,Y,2,EA,2861,2797,64,77.0,190
dickeke01w,1,MIN,0,F,0,32,29,791,142,141,59,37,2,70,107,4.4375,4.40625,1.84375,1.15625,0.0625,24.71875,2.1875,54,142,0.38028169014084506,34,45,0.7555555555555555,0,2,0.0,0.29304677623261693,0.43881334981458586,0.8428571428571429,6.625,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,0,15,17,0.46875,N,6,WE,2193,2188,5,71.0,165
dickeke01w,2,UTA,0,F,0,4,0,6,0,1,1,0,0,0,0,0.0,0.25,0.25,0.0,0.0,1.5,0.0,0,0,0.0,0,4,0.0,0,0,0.0,0.29333333333333333,0.0,1.0,-0.5,0,0,0,0,0,0.0,0.0,0.0,4.4375,4.40625,1.84375,6.625,0.38028169014084506,0.43881334981458586,-4.4375,-4.15625,-1.59375,-7.125,1,19,13,0.59375,Y,3,WE,2207,2192,15,71.0,165
