playerID,year,tmID,stint,pos,won_roy,is_rookie,years_experience,GP,GS,minutes,points,rebounds,assists,steals,blocks,turnovers,PF,ppg,rpg,apg,spg,bpg,mpg,topg,fgMade,fgAttempted,fg_pct,ftMade,ftAttempted,ft_pct,threeMade,threeAttempted,three_pct,usage_rate,true_shooting,ast_to_ratio,per_approx,starting_pct,made_playoffs,PostGP,PostPoints,PostRebounds,PostAssists,playoff_ppg,won,lost,team_win_pct,playoff,rank,confID,o_pts,d_pts,team_point_diff,height,weight
leslili01w,1,LAS,0,C,0,1,0,32,32,1028,570,306,60,31,74,103,134,17.8125,9.5625,1.875,0.96875,2.3125,32.125,3.21875,197,430,0.45813953488372094,169,205,0.824390243902439,7,32,0.21875,0.6062256809338522,0.5478662053056517,0.5825242718446602,20.90625,1.0,1,4,75,41,8,18.75,28,4,0.875,Y,1,WE,2417,2169,248,77.0,170
leuchye01w,7,CHA,0,C,0,1,0,4,0,38,12,5,3,0,1,1,5,3.0,1.25,0.75,0.0,0.25,9.5,0.25,5,10,0.5,2,4,0.5,0,0,0.0,0.3357894736842105,0.5102040816326531,3.0,3.25,0.0,0,0,0,0,0,0.0,11,23,0.3235294117647059,N,6,EA,2456,2571,-115,77.0,195
levanni01w,2,LAS,0,G,0,1,0,13,0,67,20,9,7,5,1,5,3,1.5384615384615385,0.6923076923076923,0.5384615384615384,0.38461538461538464,0.07692307692307693,5.153846153846154,0.38461538461538464,7,22,0.3181818181818182,1,1,1.0,5,17,0.29411764705882354,0.4095522388059702,0.44563279857397503,1.4,1.6923076923076923,0.0,1,3,0,0,0,0.0,28,4,0.875,Y,1,WE,2441,2166,275,68.0,163
lewista01w,3,SEA,0,F-C,0,1,0,14,0,57,18,24,3,2,0,7,12,1.2857142857142858,1.7142857142857142,0.21428571428571427,0.14285714285714285,0.0,4.071428571428571,0.5,4,10,0.4,10,18,0.5555555555555556,0,1,0.0,0.43719298245614036,0.5022321428571428,0.42857142857142855,1.8571428571428572,0.0,0,0,0,0,0,0.0,17,15,0.53125,Y,4,WE,2188,2103,85,74.0,212
lewisty01w,2,HOU,0,G,0,1,0,29,4,419,97,62,15,11,4,26,26,3.3448275862068964,2.1379310344827585,0.5172413793103449,0.3793103448275862,0.13793103448275862,14.448275862068966,0.896551724137931,39,92,0.42391304347826086,11,17,0.6470588235294118,8,20,0.4,0.2994749403341289,0.487535182951347,0.5769230769230769,3.586206896551724,0.13793103448275862,1,2,0,0,2,0.0,19,13,0.59375,Y,4,WE,2047,1994,53,70.0,152
liebena01w,9,DET,0,G,0,1,0,1,0,9,0,0,2,0,0,2,0,0.0,0.0,2.0,0.0,0.0,9.0,2.0,0,1,0.0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,1.0,-1.0,0.0,0,0,0,0,0,0.0,22,12,0.6470588235294118,Y,1,EA,2672,2522,150,70.0,150
littlca01w,8,SAS,0,F,0,1,0,34,7,711,132,152,23,30,11,40,70,3.8823529411764706,4.470588235294118,0.6764705882352942,0.8823529411764706,0.3235294117647059,20.91176470588235,1.1764705882352942,54,131,0.4122137404580153,21,40,0.525,3,11,0.2727272727272727,0.2652601969057665,0.44414535666218036,0.575,6.235294117647059,0.20588235294117646,1,5,18,11,4,3.6,20,14,0.5882352941176471,Y,2,WE,2517,2484,33,74.0,180
lloydan01w,1,MIN,0,F,0,1,0,14,2,333,75,43,22,12,2,24,32,5.357142857142857,3.0714285714285716,1.5714285714285714,0.8571428571428571,0.14285714285714285,23.785714285714285,1.7142857142857142,26,68,0.38235294117647056,12,17,0.7058823529411765,11,32,0.34375,0.29873873873873874,0.4968203497615262,0.9166666666666666,5.928571428571429,0.14285714285714285,0,0,0,0,0,0.0,15,17,0.46875,N,6,WE,2193,2188,5,74.0,175
lobore01w,2,NYL,0,F,0,1,0,16,0,85,17,14,1,2,0,7,16,1.0625,0.875,0.0625,0.125,0.0,5.3125,0.4375,7,22,0.3181818181818182,2,4,0.5,1,2,0.5,0.3618823529411765,0.3577441077441077,0.14285714285714285,0.625,0.0,0,0,0,0,0,0.0,21,11,0.65625,Y,2,EA,2162,2082,80,76.0,190
lovelst01w,1,SEA,0,F,0,1,0,23,1,324,99,57,16,13,2,35,42,4.304347826086956,2.4782608695652173,0.6956521739130435,0.5652173913043478,0.08695652173913043,14.08695652173913,1.5217391304347827,36,103,0.34951456310679613,25,31,0.8064516129032258,2,9,0.2222222222222222,0.46802469135802466,0.4243827160493827,0.45714285714285713,3.4347826086956523,0.043478260869565216,0,0,0,0,0,0.0,6,26,0.1875,N,8,WE,1822,2171,-349,76.0,170
luckepa01w,2,PHO,0,F,0,1,0,1,0,8,0,1,1,0,1,0,0,0.0,1.0,1.0,0.0,1.0,8.0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0.125,0.0,1.0,2.0,0.0,0,0,0,0,0,0.0,13,19,0.40625,N,5,WE,2064,2169,-105,73.0,165
luzhe01w,2,WAS,0,G,0,1,0,32,3,489,164,37,55,28,5,43,47,5.125,1.15625,1.71875,0.875,0.15625,15.28125,1.34375,55,136,0.40441176470588236,22,25,0.88,32,82,0.3902439024390244,0.3885480572597137,0.5578231292517006,1.2790697674418605,5.0625,0.09375,0,0,0,0,0,0.0,10,22,0.3125,N,8,EA,1928,2075,-147,68.0,144
lyttlsa01w,6,HOU,0,F,0,1,0,33,0,460,140,125,17,20,3,23,45,4.242424242424242,3.787878787878788,0.5151515151515151,0.6060606060606061,0.09090909090909091,13.93939393939394,0.696969696969697,59,101,0.5841584158415841,22,40,0.55,0,0,0.0,0.30782608695652175,0.5902192242833053,0.7391304347826086,6.7272727272727275,0.0,1,5,10,12,0,2.0,19,15,0.5588235294117647,Y,3,WE,2309,2263,46,76.0,175
mabikmw01w,1,LAS,0,G-F,0,1,0,32,32,940,394,179,98,58,18,51,117,12.3125,5.59375,3.0625,1.8125,0.5625,29.375,1.59375,130,335,0.3880597014925373,73,89,0.8202247191011236,61,159,0.3836477987421384,0.45229787234042557,0.526512721830233,1.9215686274509804,14.84375,1.0,1,4,70,21,4,17.5,28,4,0.875,Y,1,WE,2417,2169,248,71.0,165
macchla01w,5,LAS,0,F,0,1,0,25,15,410,152,61,14,21,6,29,56,6.08,2.44,0.56,0.84,0.24,16.4,1.16,52,106,0.49056603773584906,41,55,0.7454545454545455,7,26,0.2692307692307692,0.3882926829268292,0.5837173579109064,0.4827586206896552,6.28,0.6,1,1,2,4,1,2.0,25,9,0.7352941176470589,Y,1,WE,2495,2361,134,73.0,169
machacl01w,1,LAS,0,C-F,0,1,0,31,1,421,110,72,18,13,4,19,66,3.5483870967741935,2.3225806451612905,0.5806451612903226,0.41935483870967744,0.12903225806451613,13.580645161290322,0.6129032258064516,48,83,0.5783132530120482,14,25,0.56,0,1,0.0,0.2684085510688836,0.5851063829787234,0.9473684210526315,4.903225806451613,0.03225806451612903,1,4,12,11,0,3.0,28,4,0.875,Y,1,WE,2417,2169,248,77.0,180
mahonme01w,7,CON,0,F,0,1,0,31,1,351,76,66,24,7,1,25,38,2.4516129032258065,2.129032258064516,0.7741935483870968,0.22580645161290322,0.03225806451612903,11.32258064516129,0.8064516129032258,26,85,0.3058823529411765,17,19,0.8947368421052632,7,29,0.2413793103448276,0.3372079772079772,0.4070265638389032,0.96,2.838709677419355,0.03225806451612903,1,4,0,2,0,0.0,26,8,0.7647058823529411,Y,1,EA,2683,2417,266,72.0,160
mahonsh01w,1,NYL,0,F,0,1,0,15,3,158,27,30,4,2,1,5,14,1.8,2.0,0.26666666666666666,0.13333333333333333,0.06666666666666667,10.533333333333333,0.3333333333333333,11,38,0.2894736842105263,4,8,0.5,1,5,0.2,0.29443037974683545,0.3251445086705202,0.8,1.8666666666666667,0.2,0,0,0,0,0,0.0,20,12,0.625,Y,1,EA,2148,2035,113,76.0,178
maigaha01w,3,SAC,0,G-F,0,1,0,23,3,197,40,37,9,15,3,23,37,1.7391304347826086,1.608695652173913,0.391304347826087,0.6521739130434783,0.13043478260869565,8.565217391304348,1.0,13,53,0.24528301886792453,14,30,0.4666666666666667,0,0,0.0,0.45279187817258887,0.3021148036253776,0.391304347826087,1.0869565217391304,0.13043478260869565,0,0,0,0,0,0.0,14,18,0.4375,N,6,WE,2166,2294,-128,73.0,160
malcona01w,2,IND,0,F,0,1,0,31,23,705,257,91,26,13,3,48,75,8.290322580645162,2.935483870967742,0.8387096774193549,0.41935483870967744,0.0967741935483871,22.741935483870968,1.5483870967741935,90,212,0.42452830188679247,54,62,0.8709677419354839,23,56,0.4107142857142857,0.40748936170212763,0.5370277499164159,0.5416666666666666,6.838709677419355,0.7419354838709677,0,0,0,0,0,0.0,10,22,0.3125,N,6,EA,2153,2249,-96,73.0,170
malloso01w,4,PHO,0,C,0,1,0,6,0,44,10,10,0,1,4,6,7,1.6666666666666667,1.6666666666666667,0.0,0.16666666666666666,0.6666666666666666,7.333333333333333,1.0,4,9,0.4444444444444444,2,2,1.0,0,0,0.0,0.3609090909090909,0.5060728744939271,0.0,2.3333333333333335,0.0,0,0,0,0,0,0.0,8,26,0.23529411764705882,N,7,WE,2097,2270,-173,77.0,210
maltsev01w,8,CON,0,G,0,1,0,26,7,482,147,66,39,20,2,26,39,5.653846153846154,2.5384615384615383,1.5,0.7692307692307693,0.07692307692307693,18.53846153846154,1.0,53,140,0.37857142857142856,9,12,0.75,32,77,0.4155844155844156,0.3553526970954357,0.505919603524229,1.5,6.076923076923077,0.2692307692307692,1,3,0,4,1,0.0,18,16,0.5294117647058824,Y,3,EA,2675,2593,82,71.0,165
mannish01w,1,MIA,0,F-C,0,1,0,24,9,403,103,100,17,23,4,39,59,4.291666666666667,4.166666666666667,0.7083333333333334,0.9583333333333334,0.16666666666666666,16.791666666666668,1.625,44,92,0.4782608695652174,14,26,0.5384615384615384,1,2,0.5,0.35344913151364765,0.49787316318638825,0.4358974358974359,6.166666666666667,0.375,0,0,0,0,0,0.0,13,19,0.40625,N,6,EA,1831,2001,-170,75.0,186
mannkr01w,6,MIN,0,F,0,1,0,24,0,185,71,35,11,8,1,7,16,2.9583333333333335,1.4583333333333333,0.4583333333333333,0.3333333333333333,0.041666666666666664,7.708333333333333,0.2916666666666667,30,60,0.5,11,16,0.6875,0,9,0.0,0.4002162162162162,0.5295346062052505,1.5714285714285714,3.5,0.0,0,0,0,0,0,0.0,14,20,0.4117647058823529,N,6,WE,2211,2288,-77,73.0,185
mapprh01w,1,CHA,0,C,0,1,0,30,30,856,357,205,64,30,24,59,112,11.9,6.833333333333333,2.1333333333333333,1.0,0.8,28.533333333333335,1.9666666666666666,138,300,0.46,73,88,0.8295454545454546,8,22,0.36363636363636365,0.4646261682242991,0.5269839395370808,1.0847457627118644,14.8,1.0,0,0,0,0,0,0.0,8,24,0.25,N,8,EA,2186,2429,-243,74.0,190
marcimi01w,1,POR,0,G,0,1,0,32,0,537,177,59,73,37,6,67,79,5.53125,1.84375,2.28125,1.15625,0.1875,16.78125,2.09375,58,154,0.37662337662337664,43,75,0.5733333333333334,18,54,0.3333333333333333,0.4729981378026071,0.4732620320855615,1.0895522388059702,4.90625,0.0,0,0,0,0,0,0.0,10,22,0.3125,N,7,WE,2155,2303,-148,70.0,154
martima01w,1,MIN,0,F,0,1,0,30,13,456,132,67,21,17,13,29,81,4.4,2.2333333333333334,0.7,0.5666666666666667,0.43333333333333335,15.2,0.9666666666666667,54,118,0.4576271186440678,19,32,0.59375,5,19,0.2631578947368421,0.35324561403508775,0.49969715324046027,0.7241379310344828,4.8,0.43333333333333335,0,0,0,0,0,0.0,15,17,0.46875,N,6,WE,2193,2188,5,76.0,172
martinu01w,6,MIN,0,G,0,1,0,1,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0.0,0,0,0.0,0,1,0.0,0.5,0.0,0.0,-1.0,0.0,0,0,0,0,0,0.0,14,20,0.4117647058823529,N,6,WE,2211,2288,-77,69.0,167
mascira01w,5,LAS,0,F,0,1,0,17,0,116,28,5,8,1,0,5,23,1.6470588235294117,0.29411764705882354,0.47058823529411764,0.058823529411764705,0.0,6.823529411764706,0.29411764705882354,10,25,0.4,4,10,0.4,4,11,0.36363636363636365,0.296551724137931,0.4761904761904762,1.6,0.9411764705882353,0.0,1,1,0,0,0,0.0,25,9,0.7352941176470589,Y,1,WE,2495,2361,134,72.0,169
matteca01w,6,CHA,0,G,0,1,0,10,0,56,9,3,6,1,0,2,4,0.9,0.3,0.6,0.1,0.0,5.6,0.2,3,13,0.23076923076923078,2,2,1.0,1,7,0.14285714285714285,0.2835714285714286,0.324207492795389,3.0,0.7,0.0,0,0,0,0,0,0.0,6,28,0.17647058823529413,N,6,EA,2095,2335,-240,69.0,167
maxwemo01w,1,IND,0,F,0,1,0,32,32,1029,332,160,63,49,16,64,92,10.375,5.0,1.96875,1.53125,0.5,32.15625,2.0,110,285,0.38596491228070173,50,58,0.8620689655172413,62,156,0.3974358974358974,0.36396501457725944,0.5345871441453047,0.984375,11.65625,1.0,0,0,0,0,0,0.0,9,23,0.28125,N,7,EA,2213,2290,-77,69.0,162
mazzake01w,5,CHA,0,G,0,1,0,34,0,339,79,33,9,7,2,20,22,2.323529411764706,0.9705882352941176,0.2647058823529412,0.20588235294117646,0.058823529411764705,9.970588235294118,0.5882352941176471,31,92,0.33695652173913043,4,6,0.6666666666666666,13,52,0.25,0.33817109144542773,0.4173710904480135,0.45,1.3823529411764706,0.0,0,0,0,0,0,0.0,16,18,0.47058823529411764,N,5,EA,2092,2168,-76,72.0,155
mccaibr01w,3,CLE,0,G,0,1,0,31,2,392,83,26,41,11,3,34,29,2.6774193548387095,0.8387096774193549,1.3225806451612903,0.3548387096774194,0.0967741935483871,12.64516129032258,1.096774193548387,25,86,0.29069767441860467,12,16,0.75,21,58,0.3620689655172414,0.3240816326530612,0.44604471195184864,1.2058823529411764,2.096774193548387,0.06451612903225806,0,0,0,0,0,0.0,10,22,0.3125,N,7,EA,2071,2140,-69,63.0,135
mccaiti01w,1,ORL,0,G-F,0,1,0,25,0,214,51,11,5,3,1,9,18,2.04,0.44,0.2,0.12,0.04,8.56,0.36,15,49,0.30612244897959184,16,18,0.8888888888888888,5,22,0.22727272727272727,0.3080373831775701,0.4479971890372452,0.5555555555555556,1.04,0.0,1,2,6,1,1,3.0,16,16,0.5,Y,3,EA,2208,2233,-25,70.0,167
mccanra01w,10,MIN,0,F,0,1,0,34,1,482,145,68,26,15,10,36,74,4.264705882352941,2.0,0.7647058823529411,0.4411764705882353,0.29411764705882354,14.176470588235293,1.0588235294117647,56,150,0.37333333333333335,22,39,0.5641025641025641,11,38,0.2894736842105263,0.4214937759336099,0.4337162000478583,0.7222222222222222,3.4411764705882355,0.029411764705882353,0,0,0,0,0,0.0,14,20,0.4117647058823529,N,5,WE,2731,2827,-96,73.0,161
mccarja01w,6,CHA,0,C,0,1,0,28,3,311,50,76,11,12,7,22,39,1.7857142857142858,2.7142857142857144,0.39285714285714285,0.42857142857142855,0.25,11.107142857142858,0.7857142857142857,17,50,0.34,16,25,0.64,0,0,0.0,0.26688102893890675,0.4098360655737705,0.5,3.2857142857142856,0.10714285714285714,0,0,0,0,0,0.0,6,28,0.17647058823529413,N,6,EA,2095,2335,-240,74.0,205
mccarst01w,1,IND,0,G-F,0,1,0,32,12,635,230,60,57,31,6,47,49,7.1875,1.875,1.78125,0.96875,0.1875,19.84375,1.46875,66,166,0.39759036144578314,71,86,0.8255813953488372,27,70,0.38571428571428573,0.3950236220472441,0.5641679748822606,1.2127659574468086,6.9375,0.375,0,0,0,0,0,0.0,9,23,0.28125,N,7,EA,2213,2290,-77,69.0,155
mcconsu01w,1,CLE,0,G,0,1,0,32,32,705,173,50,119,15,1,69,30,5.40625,1.5625,3.71875,0.46875,0.03125,22.03125,2.15625,58,140,0.4142857142857143,19,25,0.76,38,97,0.3917525773195876,0.3120567375886525,0.5728476821192053,1.7246376811594204,6.28125,1.0,1,6,39,14,25,6.5,17,15,0.53125,Y,2,EA,2185,2122,63,65.0,125
mccouan01w,10,ATL,0,F,1,1,0,34,10,735,435,105,71,74,12,72,92,12.794117647058824,3.088235294117647,2.088235294117647,2.176470588235294,0.35294117647058826,21.61764705882353,2.1176470588235294,160,336,0.47619047619047616,100,135,0.7407407407407407,15,51,0.29411764705882354,0.6359183673469387,0.5500758725341427,0.9861111111111112,12.176470588235293,0.29411764705882354,1,2,38,11,6,19.0,18,16,0.5294117647058824,Y,2,EA,2861,2797,64,73.0,160
mccrani01w,1,WAS,0,G,0,1,0,32,32,1046,497,56,85,45,5,89,79,15.53125,1.75,2.65625,1.40625,0.15625,32.6875,2.78125,167,385,0.43376623376623374,113,147,0.7687074829931972,50,151,0.33112582781456956,0.5149904397705546,0.5526151930261519,0.9550561797752809,10.84375,1.0,1,2,15,6,13,7.5,14,18,0.4375,Y,4,EA,2176,2221,-45,71.0,158
mccrini01w,1,LAS,0,G,0,1,0,32,0,488,101,32,65,29,8,48,41,3.15625,1.0,2.03125,0.90625,0.25,15.25,1.5,39,77,0.5064935064935064,7,14,0.5,16,33,0.48484848484848486,0.26877049180327867,0.6072631072631073,1.3541666666666667,4.4375,0.0,1,4,10,7,10,2.5,28,4,0.875,Y,1,WE,2417,2169,248,68.0,125
mcculda01w,1,IND,0,F-C,0,1,0,29,2,456,175,82,19,16,22,37,63,6.0344827586206895,2.8275862068965516,0.6551724137931034,0.5517241379310345,0.7586206896551724,15.724137931034482,1.2758620689655173,63,153,0.4117647058823529,46,63,0.7301587301587301,3,17,0.17647058823529413,0.4774561403508772,0.48417441345728196,0.5135135135135135,5.862068965517241,0.06896551724137931,0,0,0,0,0,0.0,9,23,0.28125,N,7,EA,2213,2290,-77,75.0,180
mcgheca01w,1,ORL,0,F-C,0,1,0,32,0,408,87,64,23,21,5,31,58,2.71875,2.0,0.71875,0.65625,0.15625,12.75,0.96875,30,83,0.3614457831325301,27,39,0.6923076923076923,0,3,0.0,0.3214705882352941,0.4343051118210863,0.7419354838709677,3.25,0.0,1,3,5,5,1,1.6666666666666667,16,16,0.5,Y,3,EA,2208,2233,-25,73.0,179
mckivte01w,4,CHA,0,C-F,0,1,0,31,1,341,105,91,6,14,24,27,58,3.3870967741935485,2.935483870967742,0.1935483870967742,0.45161290322580644,0.7741935483870968,11.0,0.8709677419354839,41,78,0.5256410256410257,23,31,0.7419354838709677,0,1,0.0,0.34791788856304984,0.5728939327804452,0.2222222222222222,5.419354838709677,0.03225806451612903,1,2,0,2,0,0.0,18,16,0.5294117647058824,Y,2,EA,2217,2195,22,75.0,220
mcwilta01w,1,ORL,0,F-C,0,1,0,32,32,1098,438,244,54,59,31,83,86,13.6875,7.625,1.6875,1.84375,0.96875,34.3125,2.59375,173,330,0.5242424242424243,87,122,0.7131147540983607,5,17,0.29411764705882354,0.4250273224043716,0.5707881567973311,0.6506024096385542,17.21875,1.0,1,3,43,23,5,14.333333333333334,16,16,0.5,Y,3,EA,2208,2233,-25,74.0,188
melvich01w,1,CLE,0,C-F,0,1,0,32,32,904,373,172,61,29,18,62,113,11.65625,5.375,1.90625,0.90625,0.5625,28.25,1.9375,136,289,0.47058823529411764,100,137,0.7299270072992701,1,7,0.14285714285714285,0.4549557522123894,0.5339555657352268,0.9838709677419355,12.53125,1.0,1,6,53,40,11,8.833333333333334,17,15,0.53125,Y,2,EA,2185,2122,63,75.0,185
mendigi01w,5,SAC,0,G,0,1,0,6,0,39,10,5,3,0,0,3,2,1.6666666666666667,0.8333333333333334,0.5,0.0,0.0,6.5,0.5,4,8,0.5,0,0,0.0,2,5,0.4,0.28205128205128205,0.625,1.0,1.8333333333333333,0.0,0,0,0,0,0,0.0,18,16,0.5294117647058824,Y,4,WE,2312,2241,71,71.0,174
miaomi01w,6,SAC,0,G,0,1,0,18,0,135,31,4,13,5,1,15,13,1.7222222222222223,0.2222222222222222,0.7222222222222222,0.2777777777777778,0.05555555555555555,7.5,0.8333333333333334,9,30,0.3,7,7,1.0,6,20,0.3,0.35614814814814816,0.4685610640870617,0.8666666666666667,1.0,0.0,0,0,0,0,0,0.0,25,9,0.7352941176470589,Y,1,WE,2329,2093,236,71.0,153
millebr01w,10,DET,0,C,0,1,0,1,0,8,0,0,0,1,0,0,1,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0.125,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,18,16,0.5294117647058824,Y,3,EA,2652,2644,8,76.0,0
milleco01w,2,WAS,0,G,0,1,0,20,0,137,34,9,8,6,0,13,10,1.7,0.45,0.4,0.3,0.0,6.85,0.65,13,40,0.325,6,11,0.5454545454545454,2,6,0.3333333333333333,0.42218978102189786,0.3791257805530776,0.6153846153846154,0.6,0.0,0,0,0,0,0,0.0,10,22,0.3125,N,8,EA,1928,2075,-147,69.0,140
milleke01w,2,CHA,0,G,0,1,0,26,0,225,55,28,14,9,0,9,14,2.1153846153846154,1.0769230769230769,0.5384615384615384,0.34615384615384615,0.0,8.653846153846153,0.34615384615384615,22,57,0.38596491228070173,4,5,0.8,7,19,0.3684210526315789,0.3031111111111111,0.46452702702702703,1.5555555555555556,2.3461538461538463,0.0,1,2,0,0,0,0.0,18,14,0.5625,Y,4,EA,2055,2009,46,70.0,140
millsta01w,1,WAS,0,C,0,1,0,31,0,295,130,80,9,10,8,37,71,4.193548387096774,2.5806451612903225,0.2903225806451613,0.3225806451612903,0.25806451612903225,9.516129032258064,1.1935483870967742,46,105,0.4380952380952381,38,51,0.7450980392156863,0,0,0.0,0.5574237288135593,0.5100439422473321,0.24324324324324326,4.129032258064516,0.0,1,2,11,3,0,5.5,14,18,0.4375,Y,4,EA,2176,2221,-45,75.0,232
miltode01w,1,LAS,0,F,0,1,0,32,32,983,378,194,68,44,29,67,124,11.8125,6.0625,2.125,1.375,0.90625,30.71875,2.09375,150,293,0.5119453924914675,76,102,0.7450980392156863,2,8,0.25,0.41188199389623603,0.5593701906002131,1.0149253731343284,14.90625,1.0,1,4,50,22,12,12.5,28,4,0.875,Y,1,WE,2417,2169,248,73.0,185
mitchle01w,9,NYL,0,G,0,1,0,34,5,518,131,57,97,17,3,39,43,3.8529411764705883,1.6764705882352942,2.8529411764705883,0.5,0.08823529411764706,15.235294117647058,1.1470588235294117,39,105,0.37142857142857144,34,42,0.8095238095238095,19,47,0.40425531914893614,0.3136679536679537,0.5304502753482345,2.4871794871794872,5.647058823529412,0.14705882352941177,1,6,29,2,8,4.833333333333333,19,15,0.5588235294117647,Y,3,EA,2573,2538,35,65.0,130
moeggli01w,7,CHI,0,F,0,1,0,27,1,277,58,46,17,10,6,15,14,2.1481481481481484,1.7037037037037037,0.6296296296296297,0.37037037037037035,0.2222222222222222,10.25925925925926,0.5555555555555556,20,63,0.31746031746031744,14,30,0.4666666666666667,4,12,0.3333333333333333,0.3292418772563177,0.3805774278215223,1.1333333333333333,2.3333333333333335,0.037037037037037035,0,0,0,0,0,0.0,5,29,0.14705882352941177,N,7,EA,2322,2687,-365,73.0,195
moisead01w,2,PHO,0,G,0,1,0,7,0,123,41,16,17,6,0,16,11,5.857142857142857,2.2857142857142856,2.4285714285714284,0.8571428571428571,0.0,17.571428571428573,2.2857142857142856,14,36,0.3888888888888889,9,12,0.75,4,12,0.3333333333333333,0.4656910569105691,0.49660852713178294,1.0625,5.571428571428571,0.0,0,0,0,0,0,0.0,13,19,0.40625,N,5,WE,2064,2169,-105,66.0,140
montaan01w,10,MIN,0,F,0,1,0,16,1,169,35,26,19,9,0,12,17,2.1875,1.625,1.1875,0.5625,0.0,10.5625,0.75,14,36,0.3888888888888889,2,2,1.0,5,15,0.3333333333333333,0.28923076923076924,0.47451193058568325,1.5833333333333333,3.4375,0.0625,0,0,0,0,0,0.0,14,20,0.4117647058823529,N,5,WE,2731,2827,-96,73.0,190
montgre01w,10,MIN,0,G,0,1,0,34,9,764,306,66,72,25,9,66,37,9.0,1.9411764705882353,2.1176470588235294,0.7352941176470589,0.2647058823529412,22.470588235294116,1.9411764705882353,102,250,0.408,60,72,0.8333333333333334,42,121,0.34710743801652894,0.45507853403141363,0.5431695541039477,1.0909090909090908,7.411764705882353,0.2647058823529412,0,0,0,0,0,0.0,14,20,0.4117647058823529,N,5,WE,2731,2827,-96,67.0,139
mooreja01w,3,IND,0,C,0,1,0,18,2,128,42,29,3,5,1,14,16,2.3333333333333335,1.6111111111111112,0.16666666666666666,0.2777777777777778,0.05555555555555555,7.111111111111111,0.7777777777777778,16,38,0.42105263157894735,10,14,0.7142857142857143,0,1,0.0,0.454375,0.4755434782608696,0.21428571428571427,2.2222222222222223,0.1111111111111111,1,2,0,1,0,0.0,16,16,0.5,Y,4,EA,2097,2129,-32,73.0,207
mooreje01w,6,CHA,1,F-C,0,1,0,6,0,49,3,5,2,0,0,4,9,0.5,0.8333333333333334,0.3333333333333333,0.0,0.0,8.166666666666666,0.6666666666666666,1,3,0.3333333333333333,1,2,0.5,0,0,0.0,0.16081632653061223,0.3865979381443299,0.5,0.5,0.0,0,0,0,0,0,0.0,6,28,0.17647058823529413,N,6,EA,2095,2335,-240,75.0,175
moorelo01w,6,NYL,0,G,0,1,0,24,0,182,22,27,19,10,0,25,12,0.9166666666666666,1.125,0.7916666666666666,0.4166666666666667,0.0,7.583333333333333,1.0416666666666667,9,23,0.391304347826087,4,9,0.4444444444444444,0,2,0.0,0.2854945054945055,0.40801186943620177,0.76,1.4166666666666667,0.0,1,1,0,0,0,0.0,18,16,0.5294117647058824,Y,3,EA,2316,2285,31,69.0,165
moorena01w,8,MIN,0,G,0,1,0,19,0,87,21,15,4,3,0,7,21,1.105263157894737,0.7894736842105263,0.21052631578947367,0.15789473684210525,0.0,4.578947368421052,0.3684210526315789,7,26,0.2692307692307692,6,8,0.75,1,8,0.125,0.4197701149425287,0.3556910569105691,0.5714285714285714,0.7894736842105263,0.0,0,0,0,0,0,0.0,10,24,0.29411764705882354,N,6,WE,2636,2752,-116,70.0,145
mooreta01w,3,MIA,1,G-F,0,1,0,5,3,83,28,7,10,7,0,11,16,5.6,1.4,2.0,1.4,0.0,16.6,2.2,8,25,0.32,10,10,1.0,2,9,0.2222222222222222,0.4867469879518072,0.4761904761904762,0.9090909090909091,4.8,0.6,0,0,0,0,0,0.0,15,17,0.46875,N,6,EA,2046,2088,-42,71.0,167
moosca01w,3,MIA,0,F-C,0,1,0,2,0,6,0,0,0,0,1,0,2,0.0,0.0,0.0,0.0,0.5,3.0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,15,17,0.46875,N,6,EA,2046,2088,-42,78.0,182
mosbybe01w,8,WAS,0,F,0,1,0,28,0,279,83,78,10,8,6,19,22,2.9642857142857144,2.7857142857142856,0.35714285714285715,0.2857142857142857,0.21428571428571427,9.964285714285714,0.6785714285714286,30,62,0.4838709677419355,23,28,0.8214285714285714,0,1,0.0,0.33448028673835123,0.5583961248654468,0.5263157894736842,4.607142857142857,0.0,0,0,0,0,0,0.0,16,18,0.47058823529411764,N,5,EA,2585,2639,-54,73.0,172
moweje01w,2,POR,0,C,0,1,0,5,0,17,6,3,0,0,1,2,5,1.2,0.6,0.0,0.0,0.2,3.4,0.4,3,3,1.0,0,0,0.0,0,0,0.0,0.29411764705882354,1.0,0.0,1.6,0.0,0,0,0,0,0,0.0,11,21,0.34375,N,7,WE,2088,2202,-114,77.0,236
