playerID,year,tmID,stint,pos,won_mip,GP,GS,minutes,points,rebounds,assists,steals,blocks,turnovers,ppg,rpg,apg,spg,bpg,mpg,topg,fgMade,fgAttempted,fg_pct,ftMade,ftAttempted,ft_pct,threeMade,threeAttempted,three_pct,usage_rate,true_shooting,ast_to_ratio,prev_ppg,prev_rpg,prev_apg,prev_spg,prev_bpg,prev_mpg,prev_GP,prev_GS,prev_fg_pct,prev_ft_pct,prev_three_pct,ppg_improvement,rpg_improvement,apg_improvement,spg_improvement,bpg_improvement,mpg_improvement,ppg_pct_change,rpg_pct_change,apg_pct_change,mpg_pct_change,gs_improvement,GP_improvement,fg_pct_improvement,ft_pct_improvement,three_pct_improvement,usage_rate_improvement,true_shooting_improvement,won,lost,team_win_pct,playoff,rank,confID,made_playoffs,height,weight
ajavoma01w,9,HOU,0,G,0,34,2,604,273,60,59,31,6,55,8.029411764705882,1.7647058823529411,1.7352941176470589,0.9117647058823529,0.17647058823529413,17.764705882352942,1.6176470588235294,94,284,0.33098591549295775,72,91,0.7912087912087912,13,68,0.19117647058823528,0.6275496688741722,0.4212442908282928,1.0727272727272728,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,17,17,0.5,N,5,WE,0,68.0,160
ajavoma01w,10,WAS,0,G,0,34,4,587,272,64,37,37,4,50,8.0,1.8823529411764706,1.088235294117647,1.088235294117647,0.11764705882352941,17.264705882352942,1.4705882352941178,85,253,0.3359683794466403,74,110,0.6727272727272727,28,82,0.34146341463414637,0.5986371379897785,0.45122760451227606,0.74,8.029411764705882,1.7647058823529411,1.7352941176470589,0.9117647058823529,0.17647058823529413,17.764705882352942,34.0,2.0,0.33098591549295775,0.7912087912087912,0.19117647058823528,-0.02941176470588225,0.11764705882352944,-0.6470588235294119,0.17647058823529405,-0.05882352941176472,-0.5,-0.366300366300365,6.666666666666668,-37.288135593220346,-2.814569536423841,2.0,0.0,0.00498246395368257,-0.11848151848151844,0.1502869440459111,-0.028912530884393717,0.02998331368398327,16,18,0.47058823529411764,Y,4,EA,1,68.0,160
aldrima01w,1,WAS,0,G,0,29,0,272,63,24,28,9,4,27,2.1724137931034484,0.8275862068965517,0.9655172413793104,0.3103448275862069,0.13793103448275862,9.379310344827585,0.9310344827586207,25,54,0.46296296296296297,7,22,0.3181818181818182,6,12,0.5,0.3333823529411765,0.4946608040201005,1.037037037037037,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,14,18,0.4375,Y,4,EA,1,71.0,153
aldrima01w,2,WAS,0,G,0,5,0,35,7,2,2,0,0,4,1.4,0.4,0.4,0.0,0.0,7.0,0.8,3,9,0.3333333333333333,1,1,1.0,0,3,0.0,0.384,0.3707627118644068,0.5,2.1724137931034484,0.8275862068965517,0.9655172413793104,0.3103448275862069,0.13793103448275862,9.379310344827585,29.0,0.0,0.46296296296296297,0.3181818181818182,0.5,-0.7724137931034485,-0.4275862068965517,-0.5655172413793104,-0.3103448275862069,-0.13793103448275862,-2.3793103448275854,-35.555555555555564,-51.66666666666666,-58.57142857142858,-25.367647058823522,0.0,-24.0,-0.12962962962962965,0.6818181818181819,-0.5,0.05061764705882349,-0.1238980921556937,10,22,0.3125,N,8,EA,0,71.0,153
alhalta01w,2,ORL,0,F-G,0,26,1,252,49,38,14,11,0,28,1.8846153846153846,1.4615384615384615,0.5384615384615384,0.4230769230769231,0.0,9.692307692307692,1.0769230769230769,19,58,0.3275862068965517,7,14,0.5,4,11,0.36363636363636365,0.3657142857142857,0.38185785536159605,0.5,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,13,19,0.40625,N,5,EA,0,72.0,149
allench01w,9,SAC,0,G,0,6,0,49,16,6,3,1,0,6,2.6666666666666665,1.0,0.5,0.16666666666666666,0.0,8.166666666666666,1.0,7,16,0.4375,0,0,0.0,2,6,0.3333333333333333,0.4489795918367347,0.5,0.5,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,18,16,0.5294117647058824,Y,4,WE,1,71.0,135
amachma01w,2,NYL,0,F,0,2,0,3,1,1,0,0,1,1,0.5,0.5,0.0,0.0,0.5,1.5,0.5,0,0,0.0,1,2,0.5,0,0,0.0,0.6266666666666666,0.5681818181818182,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,21,11,0.65625,Y,2,EA,0,73.0,175
amachma01w,4,SEA,0,F,0,7,0,47,8,14,0,5,2,9,1.1428571428571428,2.0,0.0,0.7142857142857143,0.2857142857142857,6.714285714285714,1.2857142857142858,3,10,0.3,2,4,0.5,0,0,0.0,0.44170212765957445,0.3401360544217687,0.0,0.5,0.5,0.0,0.0,0.5,1.5,2.0,0.0,0.0,0.5,0.0,0.6428571428571428,1.5,0.0,0.7142857142857143,-0.2142857142857143,5.214285714285714,128.57142857142856,300.0,0.0,347.61904761904765,0.0,5.0,0.3,0.0,0.0,-0.18496453900709214,-0.22804576376004954,18,16,0.5294117647058824,N,5,WE,0,73.0,175
amachma01w,6,WAS,0,F,0,3,0,3,2,0,0,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0.0,2,2,1.0,0,0,0.0,0.6266666666666666,0.5319148936170213,0.0,1.1428571428571428,2.0,0.0,0.7142857142857143,0.2857142857142857,6.714285714285714,7.0,0.0,0.3,0.5,0.0,-0.47619047619047616,-2.0,0.0,-0.7142857142857143,-0.2857142857142857,-5.714285714285714,-41.66666666666667,-100.0,0.0,-85.1063829787234,0.0,-4.0,-0.3,0.5,0.0,0.18496453900709214,0.19177883919525257,16,18,0.47058823529411764,N,5,EA,0,73.0,175
ambermo01w,3,SAC,0,F,0,2,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,14,18,0.4375,N,6,WE,0,76.0,169
anderam01w,7,CON,1,F,0,1,0,1,0,2,0,0,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,26,8,0.7647058823529411,Y,1,EA,0,72.0,167
